     ,Age ,JobLevel            ,JobInvolvement ,JobSatisfaction ,MonthlyIncome           ,TotalWorkingYears ,YearsAtCompany ,YearsInCurrentRole ,YearsSinceLastPromotion ,YearsWithCurrManager ,DistanceFromHome ,Education ,EnvironmentSatisfaction ,RelationshipSatisfaction ,WorkLifeBalance ,NumCompaniesWorked ,PercentSalaryHike ,PerformanceRating ,StockOptionLevel ,TrainingTimesLastYear ,Attrition ,Gender_Female ,Gender_Male ,MaritalStatus_Divorced ,MaritalStatus_Married ,MaritalStatus_Single ,Department_Human Resources ,Department_Research & Development ,Department_Sales ,JobRole_Healthcare Representative ,JobRole_Human Resources ,JobRole_Laboratory Technician ,JobRole_Manager ,JobRole_Manufacturing Director ,JobRole_Research Director ,JobRole_Research Scientist ,JobRole_Sales Executive ,JobRole_Sales Representative ,BusinessTravel_Non-Travel ,BusinessTravel_Travel_Frequently ,BusinessTravel_Travel_Rarely ,EducationField_Human Resources ,EducationField_Life Sciences ,EducationField_Marketing ,EducationField_Medical ,EducationField_Other ,EducationField_Technical Degree ,OverTime_No ,OverTime_Yes
1201 , 23 ,-1.1701349128380225 ,             2 ,              3 ,-0.3485485009807104     ,              5.0 ,           5.0 ,               4.0 ,0.09363795813772066     ,                   2 ,               8 ,        1 ,                      4 ,                       1 ,              3 ,                 1 ,               11 ,                3 ,               0 ,                    2 ,        1 ,          0.0 ,        1.0 ,                   0.0 ,                  0.0 ,                 1.0 ,                       0.0 ,                              1.0 ,             0.0 ,                              0.0 ,                    0.0 ,                          1.0 ,            0.0 ,                           0.0 ,                      0.0 ,                       0.0 ,                    0.0 ,                         0.0 ,                      0.0 ,                             0.0 ,                         1.0 ,                           0.0 ,                         0.0 ,                     0.0 ,                   1.0 ,                 0.0 ,                            0.0 ,        0.0 ,         1.0
1202 , 38 ,-1.1701349128380225 ,             3 ,              3 ,-0.6559270977561483     ,              7.0 ,           0.0 ,               0.0 ,-1.0979508909510696     ,                   0 ,               4 ,        2 ,                      4 ,                       4 ,              2 ,                 7 ,               19 ,                3 ,               1 ,                    5 ,        0 ,          1.0 ,        0.0 ,                   0.0 ,                  1.0 ,                 0.0 ,                       0.0 ,                              1.0 ,             0.0 ,                              0.0 ,                    0.0 ,                          1.0 ,            0.0 ,                           0.0 ,                      0.0 ,                       0.0 ,                    0.0 ,                         0.0 ,                      0.0 ,                             0.0 ,                         1.0 ,                           0.0 ,                         0.0 ,                     0.0 ,                   1.0 ,                 0.0 ,                            0.0 ,        1.0 ,         0.0
1203 , 53 ,1.0098224046128177  ,             4 ,              4 ,0.5198316535952802      ,             11.0 ,           4.0 ,               3.0 ,0.09363795813772066     ,                   2 ,              24 ,        4 ,                      2 ,                       3 ,              3 ,                 3 ,               15 ,                3 ,               0 ,                    2 ,        0 ,          0.0 ,        1.0 ,                   0.0 ,                  1.0 ,                 0.0 ,                       0.0 ,                              1.0 ,             0.0 ,                              1.0 ,                    0.0 ,                          0.0 ,            0.0 ,                           0.0 ,                      0.0 ,                       0.0 ,                    0.0 ,                         0.0 ,                      0.0 ,                             0.0 ,                         1.0 ,                           0.0 ,                         0.0 ,                     0.0 ,                   1.0 ,                 0.0 ,                            0.0 ,        1.0 ,         0.0
1204 , 48 ,-1.1701349128380225 ,             3 ,              3 ,-1.0266737401704458     ,             19.0 ,           9.0 ,               7.0 ,1.5233471860668726      ,                   7 ,               7 ,        2 ,                      4 ,                       3 ,              3 ,                 2 ,               11 ,                3 ,               2 ,                    3 ,        1 ,          1.0 ,        0.0 ,                   0.0 ,                  1.0 ,                 0.0 ,                       0.0 ,                              0.0 ,             1.0 ,                              0.0 ,                    0.0 ,                          0.0 ,            0.0 ,                           0.0 ,                      0.0 ,                       0.0 ,                    0.0 ,                         1.0 ,                      0.0 ,                             1.0 ,                         0.0 ,                           0.0 ,                         0.0 ,                     0.0 ,                   1.0 ,                 0.0 ,                            0.0 ,        0.0 ,         1.0
1205 , 32 ,-1.1701349128380225 ,             3 ,              2 ,-2.1951186057452765     ,              1.0 ,           1.0 ,               0.0 ,-1.0979508909510696     ,                   0 ,               2 ,        4 ,                      4 ,                       1 ,              3 ,                 1 ,               12 ,                3 ,               0 ,                    2 ,        1 ,          0.0 ,        1.0 ,                   0.0 ,                  0.0 ,                 1.0 ,                       0.0 ,                              1.0 ,             0.0 ,                              0.0 ,                    0.0 ,                          1.0 ,            0.0 ,                           0.0 ,                      0.0 ,                       0.0 ,                    0.0 ,                         0.0 ,                      0.0 ,                             0.0 ,                         1.0 ,                           0.0 ,                         1.0 ,                     0.0 ,                   0.0 ,                 0.0 ,                            0.0 ,        1.0 ,         0.0
1206 , 26 ,-1.1701349128380225 ,             3 ,              4 ,-1.0827952961695968     ,              7.0 ,           7.0 ,               7.0 ,1.3030222721549278      ,                   7 ,               7 ,        3 ,                      4 ,                       3 ,              3 ,                 1 ,               20 ,                4 ,               0 ,                    5 ,        0 ,          0.0 ,        1.0 ,                   0.0 ,                  0.0 ,                 1.0 ,                       0.0 ,                              1.0 ,             0.0 ,                              0.0 ,                    0.0 ,                          1.0 ,            0.0 ,                           0.0 ,                      0.0 ,                       0.0 ,                    0.0 ,                         0.0 ,                      1.0 ,                             0.0 ,                         0.0 ,                           0.0 ,                         0.0 ,                     0.0 ,                   1.0 ,                 0.0 ,                            0.0 ,        1.0 ,         0.0
1207 , 55 ,-1.1701349128380225 ,             2 ,              2 ,-0.5443235504052347     ,              8.0 ,           4.0 ,               2.0 ,0.09363795813772066     ,                   2 ,              22 ,        3 ,                      1 ,                       4 ,              3 ,                 5 ,               12 ,                3 ,               1 ,                    1 ,        0 ,          0.0 ,        1.0 ,                   1.0 ,                  0.0 ,                 0.0 ,                       0.0 ,                              1.0 ,             0.0 ,                              0.0 ,                    0.0 ,                          0.0 ,            0.0 ,                           0.0 ,                      0.0 ,                       1.0 ,                    0.0 ,                         0.0 ,                      0.0 ,                             0.0 ,                         1.0 ,                           0.0 ,                         0.0 ,                     0.0 ,                   0.0 ,                 0.0 ,                            1.0 ,        1.0 ,         0.0
1208 , 34 ,0.24162209711567809 ,             2 ,              4 ,-0.3497616450555612     ,             15.0 ,          15.0 ,              10.0 ,1.1458345245989048      ,                  13 ,               5 ,        2 ,                      2 ,                       3 ,              4 ,                 1 ,               14 ,                3 ,               1 ,                    3 ,        0 ,          0.0 ,        1.0 ,                   0.0 ,                  1.0 ,                 0.0 ,                       0.0 ,                              1.0 ,             0.0 ,                              0.0 ,                    0.0 ,                          1.0 ,            0.0 ,                           0.0 ,                      0.0 ,                       0.0 ,                    0.0 ,                         0.0 ,                      0.0 ,                             0.0 ,                         1.0 ,                           0.0 ,                         0.0 ,                     0.0 ,                   1.0 ,                 0.0 ,                            0.0 ,        1.0 ,         0.0
1209 , 60 ,1.0098224046128177  ,             1 ,              4 ,1.1469894533185767      ,             19.0 ,           1.0 ,               0.0 ,-1.0979508909510696     ,                   0 ,               1 ,        4 ,                      3 ,                       3 ,              4 ,                 3 ,               20 ,                4 ,               1 ,                    2 ,        0 ,          0.0 ,        1.0 ,                   1.0 ,                  0.0 ,                 0.0 ,                       0.0 ,                              1.0 ,             0.0 ,                              1.0 ,                    0.0 ,                          0.0 ,            0.0 ,                           0.0 ,                      0.0 ,                       0.0 ,                    0.0 ,                         0.0 ,                      0.0 ,                             0.0 ,                         1.0 ,                           0.0 ,                         0.0 ,                     0.0 ,                   1.0 ,                 0.0 ,                            0.0 ,        1.0 ,         0.0
1210 , 33 ,-1.1701349128380225 ,             4 ,              2 ,-1.500184272055228      ,             14.0 ,          14.0 ,              11.0 ,0.6197033290330628      ,                  13 ,              21 ,        3 ,                      2 ,                       4 ,              3 ,                 1 ,               18 ,                3 ,               3 ,                    6 ,        0 ,          0.0 ,        1.0 ,                   0.0 ,                  1.0 ,                 0.0 ,                       0.0 ,                              1.0 ,             0.0 ,                              0.0 ,                    0.0 ,                          1.0 ,            0.0 ,                           0.0 ,                      0.0 ,                       0.0 ,                    0.0 ,                         0.0 ,                      0.0 ,                             0.0 ,                         1.0 ,                           0.0 ,                         0.0 ,                     0.0 ,                   1.0 ,                 0.0 ,                            0.0 ,        1.0 ,         0.0
1211 , 37 ,0.24162209711567809 ,             1 ,              4 ,0.9618882201269843      ,              6.0 ,           6.0 ,               3.0 ,0.09363795813772066     ,                   3 ,               1 ,        4 ,                      3 ,                       3 ,              2 ,                 1 ,               14 ,                3 ,               2 ,                    2 ,        0 ,          0.0 ,        1.0 ,                   1.0 ,                  0.0 ,                 0.0 ,                       0.0 ,                              0.0 ,             1.0 ,                              0.0 ,                    0.0 ,                          0.0 ,            0.0 ,                           0.0 ,                      0.0 ,                       0.0 ,                    1.0 ,                         0.0 ,                      0.0 ,                             1.0 ,                         0.0 ,                           0.0 ,                         0.0 ,                     0.0 ,                   1.0 ,                 0.0 ,                            0.0 ,        1.0 ,         0.0
1212 , 34 ,-1.1701349128380225 ,             2 ,              4 ,-0.8590251888679689     ,             10.0 ,          10.0 ,               9.0 ,1.5658238032600442      ,                   7 ,              19 ,        3 ,                      2 ,                       2 ,              3 ,                 1 ,               12 ,                3 ,               0 ,                    3 ,        0 ,          1.0 ,        0.0 ,                   0.0 ,                  1.0 ,                 0.0 ,                       0.0 ,                              1.0 ,             0.0 ,                              0.0 ,                    0.0 ,                          0.0 ,            0.0 ,                           0.0 ,                      0.0 ,                       1.0 ,                    0.0 ,                         0.0 ,                      0.0 ,                             0.0 ,                         1.0 ,                           0.0 ,                         1.0 ,                     0.0 ,                   0.0 ,                 0.0 ,                            0.0 ,        1.0 ,         0.0
1213 , 23 ,-1.1701349128380225 ,             3 ,              4 ,-1.2956903658595864     ,              3.0 ,           3.0 ,               2.0 ,-1.0979508909510696     ,                   2 ,               7 ,        3 ,                      3 ,                       2 ,              3 ,                 1 ,               21 ,                4 ,               1 ,                    2 ,        1 ,          0.0 ,        1.0 ,                   1.0 ,                  0.0 ,                 0.0 ,                       0.0 ,                              0.0 ,             1.0 ,                              0.0 ,                    0.0 ,                          0.0 ,            0.0 ,                           0.0 ,                      0.0 ,                       0.0 ,                    0.0 ,                         1.0 ,                      0.0 ,                             0.0 ,                         1.0 ,                           0.0 ,                         1.0 ,                     0.0 ,                   0.0 ,                 0.0 ,                            0.0 ,        0.0 ,         1.0
1214 , 44 ,1.0098224046128177  ,             4 ,              4 ,0.6915321237452652      ,              9.0 ,           8.0 ,               7.0 ,1.4250615390081112      ,                   7 ,               2 ,        3 ,                      3 ,                       2 ,              3 ,                 1 ,               19 ,                3 ,               1 ,                    2 ,        0 ,          1.0 ,        0.0 ,                   0.0 ,                  1.0 ,                 0.0 ,                       0.0 ,                              1.0 ,             0.0 ,                              1.0 ,                    0.0 ,                          0.0 ,            0.0 ,                           0.0 ,                      0.0 ,                       0.0 ,                    0.0 ,                         0.0 ,                      0.0 ,                             0.0 ,                         1.0 ,                           0.0 ,                         1.0 ,                     0.0 ,                   0.0 ,                 0.0 ,                            0.0 ,        0.0 ,         1.0
1215 , 35 ,-1.1701349128380225 ,             2 ,              4 ,-0.01274494671922862    ,              6.0 ,           5.0 ,               4.0 ,0.09363795813772066     ,                   4 ,               2 ,        4 ,                      1 ,                       3 ,              4 ,                 0 ,               14 ,                3 ,               0 ,                    2 ,        0 ,          0.0 ,        1.0 ,                   0.0 ,                  0.0 ,                 1.0 ,                       0.0 ,                              1.0 ,             0.0 ,                              0.0 ,                    0.0 ,                          0.0 ,            0.0 ,                           0.0 ,                      0.0 ,                       1.0 ,                    0.0 ,                         0.0 ,                      0.0 ,                             1.0 ,                         0.0 ,                           0.0 ,                         0.0 ,                     0.0 ,                   1.0 ,                 0.0 ,                            0.0 ,        0.0 ,         1.0
1216 , 43 ,0.24162209711567809 ,             3 ,              4 ,0.6856426311056598      ,             10.0 ,          10.0 ,               9.0 ,1.5658238032600442      ,                   8 ,               2 ,        3 ,                      4 ,                       1 ,              3 ,                 1 ,               17 ,                3 ,               1 ,                    3 ,        0 ,          0.0 ,        1.0 ,                   0.0 ,                  1.0 ,                 0.0 ,                       0.0 ,                              0.0 ,             1.0 ,                              0.0 ,                    0.0 ,                          0.0 ,            0.0 ,                           0.0 ,                      0.0 ,                       0.0 ,                    1.0 ,                         0.0 ,                      0.0 ,                             0.0 ,                         1.0 ,                           0.0 ,                         0.0 ,                     0.0 ,                   1.0 ,                 0.0 ,                            0.0 ,        0.0 ,         1.0
1217 , 24 ,-1.1701349128380225 ,             4 ,              3 ,-0.19130006902593172    ,              5.0 ,           5.0 ,               3.0 ,-1.0979508909510696     ,                   4 ,               9 ,        3 ,                      3 ,                       4 ,              3 ,                 1 ,               16 ,                3 ,               1 ,                    1 ,        0 ,          0.0 ,        1.0 ,                   0.0 ,                  1.0 ,                 0.0 ,                       0.0 ,                              1.0 ,             0.0 ,                              0.0 ,                    0.0 ,                          0.0 ,            0.0 ,                           0.0 ,                      0.0 ,                       1.0 ,                    0.0 ,                         0.0 ,                      0.0 ,                             0.0 ,                         1.0 ,                           0.0 ,                         0.0 ,                     0.0 ,                   1.0 ,                 0.0 ,                            0.0 ,        1.0 ,         0.0
1218 , 41 ,1.0098224046128177  ,             3 ,              3 ,0.9192988996583589      ,             10.0 ,          10.0 ,               8.0 ,1.5658238032600442      ,                   7 ,               6 ,        3 ,                      4 ,                       2 ,              3 ,                 1 ,               12 ,                3 ,               0 ,                    3 ,        0 ,          0.0 ,        1.0 ,                   0.0 ,                  0.0 ,                 1.0 ,                       0.0 ,                              0.0 ,             1.0 ,                              0.0 ,                    0.0 ,                          0.0 ,            0.0 ,                           0.0 ,                      0.0 ,                       0.0 ,                    1.0 ,                         0.0 ,                      0.0 ,                             0.0 ,                         1.0 ,                           0.0 ,                         0.0 ,                     1.0 ,                   0.0 ,                 0.0 ,                            0.0 ,        1.0 ,         0.0
1219 , 29 ,-1.1701349128380225 ,             3 ,              3 ,-0.8332341131413822     ,              9.0 ,           5.0 ,               3.0 ,0.09363795813772066     ,                   2 ,               9 ,        4 ,                      4 ,                       3 ,              3 ,                 9 ,               17 ,                3 ,               1 ,                    2 ,        0 ,          1.0 ,        0.0 ,                   0.0 ,                  1.0 ,                 0.0 ,                       0.0 ,                              1.0 ,             0.0 ,                              0.0 ,                    0.0 ,                          1.0 ,            0.0 ,                           0.0 ,                      0.0 ,                       0.0 ,                    0.0 ,                         0.0 ,                      0.0 ,                             0.0 ,                         1.0 ,                           0.0 ,                         0.0 ,                     0.0 ,                   1.0 ,                 0.0 ,                            0.0 ,        1.0 ,         0.0
1220 , 36 ,0.24162209711567809 ,             3 ,              4 ,-0.1553485197342701     ,             17.0 ,          13.0 ,               7.0 ,1.4250615390081112      ,                   7 ,               2 ,        4 ,                      3 ,                       3 ,              2 ,                 3 ,               15 ,                3 ,               0 ,                    2 ,        0 ,          1.0 ,        0.0 ,                   0.0 ,                  0.0 ,                 1.0 ,                       0.0 ,                              0.0 ,             1.0 ,                              0.0 ,                    0.0 ,                          0.0 ,            0.0 ,                           0.0 ,                      0.0 ,                       0.0 ,                    0.0 ,                         1.0 ,                      0.0 ,                             0.0 ,                         1.0 ,                           0.0 ,                         1.0 ,                     0.0 ,                   0.0 ,                 0.0 ,                            0.0 ,        1.0 ,         0.0
1221 , 45 ,1.0098224046128177  ,             2 ,              3 ,1.1298206058832159      ,             25.0 ,          18.0 ,              14.5 ,1.5658238032600442      ,                   4 ,               1 ,        1 ,                      3 ,                       4 ,              2 ,                 3 ,               23 ,                4 ,               1 ,                    3 ,        0 ,          0.0 ,        1.0 ,                   0.0 ,                  1.0 ,                 0.0 ,                       0.0 ,                              1.0 ,             0.0 ,                              1.0 ,                    0.0 ,                          0.0 ,            0.0 ,                           0.0 ,                      0.0 ,                       0.0 ,                    0.0 ,                         0.0 ,                      1.0 ,                             0.0 ,                         0.0 ,                           0.0 ,                         1.0 ,                     0.0 ,                   0.0 ,                 0.0 ,                            0.0 ,        1.0 ,         0.0
1222 , 24 ,-1.1701349128380225 ,             1 ,              3 ,-1.9872524825381035     ,              1.0 ,           1.0 ,               0.0 ,-1.0979508909510696     ,                   0 ,              22 ,        1 ,                      4 ,                       3 ,              3 ,                 1 ,               11 ,                3 ,               1 ,                    2 ,        1 ,          0.0 ,        1.0 ,                   0.0 ,                  1.0 ,                 0.0 ,                       1.0 ,                              0.0 ,             0.0 ,                              0.0 ,                    1.0 ,                          0.0 ,            0.0 ,                           0.0 ,                      0.0 ,                       0.0 ,                    0.0 ,                         0.0 ,                      0.0 ,                             0.0 ,                         1.0 ,                           1.0 ,                         0.0 ,                     0.0 ,                   0.0 ,                 0.0 ,                            0.0 ,        1.0 ,         0.0
1223 , 47 ,1.5001635467712537  ,             1 ,              3 ,1.3812084966540892      ,             25.0 ,          18.0 ,               5.0 ,1.5658238032600442      ,                  10 ,               9 ,        3 ,                      3 ,                       3 ,              1 ,                 7 ,               11 ,                3 ,               0 ,                    3 ,        1 ,          0.0 ,        1.0 ,                   0.0 ,                  1.0 ,                 0.0 ,                       0.0 ,                              0.0 ,             1.0 ,                              0.0 ,                    0.0 ,                          0.0 ,            0.0 ,                           0.0 ,                      0.0 ,                       0.0 ,                    1.0 ,                         0.0 ,                      0.0 ,                             1.0 ,                         0.0 ,                           0.0 ,                         1.0 ,                     0.0 ,                   0.0 ,                 0.0 ,                            0.0 ,        1.0 ,         0.0
1224 , 26 ,-1.1701349128380225 ,             1 ,              3 ,-1.2726168884353228     ,              3.0 ,           3.0 ,               2.0 ,-1.0979508909510696     ,                   2 ,              17 ,        4 ,                      4 ,                       3 ,              4 ,                 1 ,               15 ,                3 ,               3 ,                    3 ,        0 ,          0.0 ,        1.0 ,                   0.0 ,                  1.0 ,                 0.0 ,                       0.0 ,                              1.0 ,             0.0 ,                              0.0 ,                    0.0 ,                          1.0 ,            0.0 ,                           0.0 ,                      0.0 ,                       0.0 ,                    0.0 ,                         0.0 ,                      0.0 ,                             0.0 ,                         1.0 ,                           0.0 ,                         0.0 ,                     0.0 ,                   1.0 ,                 0.0 ,                            0.0 ,        1.0 ,         0.0
1225 , 45 ,1.5001635467712537  ,             2 ,              2 ,1.7065680636630618      ,             21.0 ,          18.0 ,               6.0 ,1.5658238032600442      ,                   6 ,              28 ,        2 ,                      4 ,                       3 ,              3 ,                 1 ,               11 ,                3 ,               0 ,                    2 ,        0 ,          1.0 ,        0.0 ,                   0.0 ,                  0.0 ,                 1.0 ,                       0.0 ,                              1.0 ,             0.0 ,                              0.0 ,                    0.0 ,                          0.0 ,            0.0 ,                           0.0 ,                      1.0 ,                       0.0 ,                    0.0 ,                         0.0 ,                      0.0 ,                             0.0 ,                         1.0 ,                           0.0 ,                         0.0 ,                     0.0 ,                   0.0 ,                 0.0 ,                            1.0 ,        1.0 ,         0.0
1226 , 32 ,-1.1701349128380225 ,             3 ,              3 ,-0.5934907756186164     ,             10.0 ,           5.0 ,               2.0 ,0.09363795813772066     ,                   3 ,              10 ,        3 ,                      1 ,                       1 ,              2 ,                 6 ,               13 ,                3 ,               1 ,                    3 ,        0 ,          0.0 ,        1.0 ,                   0.0 ,                  1.0 ,                 0.0 ,                       0.0 ,                              1.0 ,             0.0 ,                              0.0 ,                    0.0 ,                          0.0 ,            0.0 ,                           0.0 ,                      0.0 ,                       1.0 ,                    0.0 ,                         0.0 ,                      0.0 ,                             1.0 ,                         0.0 ,                           0.0 ,                         1.0 ,                     0.0 ,                   0.0 ,                 0.0 ,                            0.0 ,        1.0 ,         0.0
1227 , 31 ,-1.1701349128380225 ,             3 ,              3 ,-0.5724813366424732     ,              6.0 ,           5.0 ,               2.0 ,-1.0979508909510696     ,                   3 ,               2 ,        4 ,                      2 ,                       4 ,              4 ,                 1 ,               14 ,                3 ,               1 ,                    2 ,        0 ,          0.0 ,        1.0 ,                   0.0 ,                  1.0 ,                 0.0 ,                       0.0 ,                              1.0 ,             0.0 ,                              0.0 ,                    0.0 ,                          1.0 ,            0.0 ,                           0.0 ,                      0.0 ,                       0.0 ,                    0.0 ,                         0.0 ,                      0.0 ,                             0.0 ,                         1.0 ,                           0.0 ,                         1.0 ,                     0.0 ,                   0.0 ,                 0.0 ,                            0.0 ,        1.0 ,         0.0
1228 , 41 ,0.24162209711567809 ,             1 ,              2 ,0.39271440471055696     ,             10.0 ,           3.0 ,               2.0 ,0.09363795813772066     ,                   2 ,               4 ,        3 ,                      3 ,                       2 ,              3 ,                 6 ,               19 ,                3 ,               1 ,                    4 ,        0 ,          0.0 ,        1.0 ,                   0.0 ,                  1.0 ,                 0.0 ,                       1.0 ,                              0.0 ,             0.0 ,                              0.0 ,                    1.0 ,                          0.0 ,            0.0 ,                           0.0 ,                      0.0 ,                       0.0 ,                    0.0 ,                         0.0 ,                      1.0 ,                             0.0 ,                         0.0 ,                           1.0 ,                         0.0 ,                     0.0 ,                   0.0 ,                 0.0 ,                            0.0 ,        1.0 ,         0.0
1229 , 40 ,0.24162209711567809 ,             3 ,              1 ,0.41254695938535973     ,             18.0 ,           1.0 ,               0.0 ,-1.0979508909510696     ,                   0 ,               8 ,        2 ,                      2 ,                       2 ,              3 ,                 2 ,               16 ,                3 ,               1 ,                    3 ,        0 ,          1.0 ,        0.0 ,                   0.0 ,                  1.0 ,                 0.0 ,                       0.0 ,                              1.0 ,             0.0 ,                              0.0 ,                    0.0 ,                          0.0 ,            0.0 ,                           1.0 ,                      0.0 ,                       0.0 ,                    0.0 ,                         0.0 ,                      0.0 ,                             0.0 ,                         1.0 ,                           0.0 ,                         1.0 ,                     0.0 ,                   0.0 ,                 0.0 ,                            0.0 ,        0.0 ,         1.0
1230 , 24 ,-1.1701349128380225 ,             3 ,              1 ,-0.38209416909271565    ,              6.0 ,           6.0 ,               2.0 ,0.09363795813772066     ,                   2 ,              29 ,        1 ,                      2 ,                       2 ,              4 ,                 1 ,               13 ,                3 ,               3 ,                    2 ,        0 ,          0.0 ,        1.0 ,                   1.0 ,                  0.0 ,                 0.0 ,                       0.0 ,                              1.0 ,             0.0 ,                              0.0 ,                    0.0 ,                          1.0 ,            0.0 ,                           0.0 ,                      0.0 ,                       0.0 ,                    0.0 ,                         0.0 ,                      0.0 ,                             0.0 ,                         1.0 ,                           0.0 ,                         0.0 ,                     0.0 ,                   1.0 ,                 0.0 ,                            0.0 ,        1.0 ,         0.0
1231 , 46 ,0.24162209711567809 ,             3 ,              2 ,0.17349243270877773     ,             19.0 ,          10.0 ,               7.0 ,-1.0979508909510696     ,                   9 ,              13 ,        4 ,                      3 ,                       4 ,              3 ,                 6 ,               14 ,                3 ,               0 ,                    3 ,        0 ,          0.0 ,        1.0 ,                   0.0 ,                  0.0 ,                 1.0 ,                       0.0 ,                              1.0 ,             0.0 ,                              1.0 ,                    0.0 ,                          0.0 ,            0.0 ,                           0.0 ,                      0.0 ,                       0.0 ,                    0.0 ,                         0.0 ,                      0.0 ,                             0.0 ,                         1.0 ,                           0.0 ,                         1.0 ,                     0.0 ,                   0.0 ,                 0.0 ,                            0.0 ,        1.0 ,         0.0
1232 , 35 ,0.24162209711567809 ,             3 ,              3 ,0.4938969448096433      ,             17.0 ,           7.0 ,               7.0 ,-1.0979508909510696     ,                   7 ,              27 ,        4 ,                      4 ,                       2 ,              3 ,                 2 ,               16 ,                3 ,               1 ,                    3 ,        0 ,          0.0 ,        1.0 ,                   0.0 ,                  1.0 ,                 0.0 ,                       0.0 ,                              1.0 ,             0.0 ,                              0.0 ,                    0.0 ,                          0.0 ,            0.0 ,                           1.0 ,                      0.0 ,                       0.0 ,                    0.0 ,                         0.0 ,                      0.0 ,                             0.0 ,                         1.0 ,                           0.0 ,                         1.0 ,                     0.0 ,                   0.0 ,                 0.0 ,                            0.0 ,        1.0 ,         0.0
1233 , 30 ,-1.1701349128380225 ,             3 ,              4 ,-0.8982886349239053     ,             10.0 ,          10.0 ,               0.0 ,-1.0979508909510696     ,                   8 ,              16 ,        1 ,                      2 ,                       2 ,              2 ,                 1 ,               12 ,                3 ,               1 ,                    2 ,        0 ,          0.0 ,        1.0 ,                   0.0 ,                  1.0 ,                 0.0 ,                       0.0 ,                              1.0 ,             0.0 ,                              0.0 ,                    0.0 ,                          0.0 ,            0.0 ,                           0.0 ,                      0.0 ,                       1.0 ,                    0.0 ,                         0.0 ,                      0.0 ,                             0.0 ,                         1.0 ,                           0.0 ,                         1.0 ,                     0.0 ,                   0.0 ,                 0.0 ,                            0.0 ,        1.0 ,         0.0
1234 , 47 ,0.24162209711567809 ,             3 ,              2 ,0.002347891166891157    ,              4.0 ,           1.0 ,               0.0 ,-1.0979508909510696     ,                   0 ,               2 ,        4 ,                      3 ,                       4 ,              1 ,                 7 ,               11 ,                3 ,               1 ,                    3 ,        0 ,          0.0 ,        1.0 ,                   0.0 ,                  1.0 ,                 0.0 ,                       0.0 ,                              0.0 ,             1.0 ,                              0.0 ,                    0.0 ,                          0.0 ,            0.0 ,                           0.0 ,                      0.0 ,                       0.0 ,                    1.0 ,                         0.0 ,                      1.0 ,                             0.0 ,                         0.0 ,                           0.0 ,                         0.0 ,                     1.0 ,                   0.0 ,                 0.0 ,                            0.0 ,        1.0 ,         0.0
1235 , 46 ,1.0098224046128177  ,             3 ,              4 ,1.0801183941963584      ,             13.0 ,          10.0 ,               6.0 ,-1.0979508909510696     ,                   3 ,               2 ,        3 ,                      3 ,                       2 ,              2 ,                 4 ,               12 ,                3 ,               1 ,                    5 ,        0 ,          0.0 ,        1.0 ,                   1.0 ,                  0.0 ,                 0.0 ,                       0.0 ,                              0.0 ,             1.0 ,                              0.0 ,                    0.0 ,                          0.0 ,            0.0 ,                           0.0 ,                      0.0 ,                       0.0 ,                    1.0 ,                         0.0 ,                      0.0 ,                             0.0 ,                         1.0 ,                           0.0 ,                         1.0 ,                     0.0 ,                   0.0 ,                 0.0 ,                            0.0 ,        0.0 ,         1.0
1236 , 36 ,0.24162209711567809 ,             2 ,              1 ,0.32202656199570856     ,             16.0 ,           2.0 ,               2.0 ,0.6197033290330628      ,                   2 ,              13 ,        5 ,                      2 ,                       2 ,              3 ,                 5 ,               13 ,                3 ,               3 ,                    3 ,        1 ,          0.0 ,        1.0 ,                   1.0 ,                  0.0 ,                 0.0 ,                       0.0 ,                              0.0 ,             1.0 ,                              0.0 ,                    0.0 ,                          0.0 ,            0.0 ,                           0.0 ,                      0.0 ,                       0.0 ,                    1.0 ,                         0.0 ,                      0.0 ,                             0.0 ,                         1.0 ,                           0.0 ,                         0.0 ,                     1.0 ,                   0.0 ,                 0.0 ,                            0.0 ,        0.0 ,         1.0
1237 , 32 ,0.24162209711567809 ,             1 ,              2 ,0.4617103009964739      ,             10.0 ,           0.0 ,               0.0 ,-1.0979508909510696     ,                   0 ,               1 ,        2 ,                      1 ,                       2 ,              3 ,                 6 ,               15 ,                3 ,               0 ,                    2 ,        1 ,          0.0 ,        1.0 ,                   0.0 ,                  0.0 ,                 1.0 ,                       0.0 ,                              0.0 ,             1.0 ,                              0.0 ,                    0.0 ,                          0.0 ,            0.0 ,                           0.0 ,                      0.0 ,                       0.0 ,                    1.0 ,                         0.0 ,                      0.0 ,                             0.0 ,                         1.0 ,                           0.0 ,                         1.0 ,                     0.0 ,                   0.0 ,                 0.0 ,                            0.0 ,        1.0 ,         0.0
